flight_id,airline,origin,destination,departure_date,departure_time,arrival_date,arrival_time,latency_minutes,status
312,Vueling,MAD,PMI,2024-11-07,17:18,2024-11-07,18:09,16,On-Time
313,Iberia,MXP,VIE,2024-11-08,17:18,2024-11-08,18:55,5,On-Time
314,Lufthansa,LHR,DUB,2024-11-09,12:31,2024-11-09,13:49,4,On-Time
315,TAP Air Portugal,BRU,CPH,2024-11-10,12:00,2024-11-10,13:55,18,On-Time
316,Air France,BRU,CPH,2024-11-11,13:51,2024-11-11,15:27,0,On-Time
317,Swiss,MXP,VIE,2024-11-12,10:21,2024-11-12,11:45,0,On-Time
318,Ryanair,MAD,PMI,2024-11-13,08:16,2024-11-13,09:19,4,On-Time
319,Ryanair,LHR,DUB,2024-11-14,18:09,2024-11-14,19:25,3,On-Time
320,Swiss,AMS,FCO,2024-11-15,20:56,2024-11-15,23:11,0,On-Time
321,Vueling,OPO,LIS,2024-11-16,11:28,2024-11-16,12:26,69,Delayed
322,Ryanair,CDG,JFK,2024-11-17,21:18,2024-11-18,04:11,2,On-Time
323,Swiss,OPO,LIS,2024-11-18,17:45,2024-11-18,18:48,8,On-Time
324,easyJet,BRU,CPH,2024-11-19,07:20,2024-11-19,08:49,1,On-Time
325,Vueling,LHR,DUB,2024-11-20,05:51,2024-11-20,07:03,12,On-Time
326,Swiss,FRA,LHR,2024-11-21,18:09,2024-11-21,19:40,8,On-Time
327,easyJet,MUC,AMS,2024-11-22,11:56,2024-11-22,13:44,11,On-Time
328,KLM,STN,DUB,2024-11-23,06:00,2024-11-23,06:48,23,On-Time
329,British Airways,MXP,VIE,2024-11-24,20:35,2024-11-24,21:59,14,On-Time
330,Air France,VCE,CDG,2024-11-25,18:26,2024-11-25,20:40,0,On-Time
331,Ryanair,MUC,AMS,2024-11-26,05:09,2024-11-26,06:46,21,On-Time
332,Ryanair,ZRH,BCN,2024-11-27,14:16,2024-11-27,16:20,70,Delayed
333,Iberia,VCE,CDG,2024-11-28,12:59,2024-11-28,14:59,9,On-Time
334,Swiss,OPO,LIS,2024-11-29,17:15,2024-11-29,17:59,8,On-Time
335,KLM,ATH,FCO,2024-11-30,14:41,2024-11-30,16:41,15,On-Time
336,TAP Air Portugal,MXP,VIE,2024-12-01,06:28,2024-12-01,08:06,0,On-Time
337,Iberia,BCN,MAD,2024-12-02,10:31,2024-12-02,11:49,0,On-Time
338,Ryanair,AMS,FCO,2024-12-03,14:56,2024-12-03,16:54,11,On-Time
339,KLM,BRU,CPH,2024-12-04,06:03,2024-12-04,07:33,11,On-Time
340,Ryanair,BRU,CPH,2024-12-05,15:54,2024-12-05,17:35,14,On-Time
341,British Airways,LHR,DUB,2024-12-06,13:09,2024-12-06,14:16,12,On-Time
342,easyJet,MUC,AMS,2024-12-07,17:55,2024-12-07,19:26,5,On-Time
343,Vueling,VCE,CDG,2024-12-08,13:58,2024-12-08,16:09,0,On-Time
344,Lufthansa,CDG,JFK,2024-12-09,20:24,2024-12-10,03:44,17,On-Time
345,easyJet,BCN,MAD,2024-12-10,10:35,2024-12-10,12:06,8,On-Time
346,Lufthansa,MUC,AMS,2024-12-11,12:36,2024-12-11,13:57,14,On-Time
347,easyJet,LIS,ORY,2024-12-12,14:37,2024-12-12,16:53,3,On-Time
348,Air France,LIS,ORY,2024-12-13,18:56,2024-12-13,21:09,0,On-Time
349,Vueling,FRA,LHR,2024-12-14,12:13,2024-12-14,13:58,3,On-Time
350,Lufthansa,MUC,AMS,2024-12-15,05:32,2024-12-15,07:08,5,On-Time
351,Iberia,ATH,FCO,2024-12-16,21:41,2024-12-16,23:55,11,On-Time
352,TAP Air Portugal,LIS,ORY,2024-12-17,16:39,2024-12-17,19:00,1,On-Time
353,KLM,FRA,LHR,2024-12-18,21:56,2024-12-18,23:44,5,On-Time
354,Air France,ATH,FCO,2024-12-19,21:41,2024-12-19,23:48,1,On-Time
355,easyJet,LIS,ORY,2024-12-20,11:28,2024-12-20,13:55,2,On-Time
356,Lufthansa,CDG,JFK,2024-12-21,12:09,2024-12-21,18:58,10,On-Time
357,Lufthansa,FRA,LHR,2024-12-22,05:34,2024-12-22,07:25,5,On-Time
358,Air France,LIS,ORY,2024-12-23,08:59,2024-12-23,11:25,3,On-Time
359,Air France,BCN,MAD,2024-12-24,21:57,2024-12-24,23:18,13,On-Time
360,Vueling,MAD,PMI,2024-12-25,18:58,2024-12-25,20:06,1,On-Time
361,Iberia,OPO,LIS,2024-12-26,08:46,2024-12-26,09:45,21,On-Time
362,Iberia,OPO,LIS,2024-12-27,12:17,2024-12-27,13:21,12,On-Time
363,KLM,OPO,LIS,2024-12-28,11:30,2024-12-28,12:23,1,On-Time
364,Iberia,ATH,FCO,2024-12-29,13:04,2024-12-29,15:07,46,Delayed
365,Ryanair,VCE,CDG,2024-12-30,18:45,2024-12-30,20:57,12,Delayed
366,easyJet,MXP,VIE,2024-01-01,11:37,2024-01-01,13:05,0,On-Time
367,KLM,OPO,LIS,2024-01-02,20:44,2024-01-02,21:45,62,Delayed
368,British Airways,CDG,JFK,2024-01-03,11:26,2024-01-03,18:16,53,Delayed
369,British Airways,ATH,FCO,2024-01-04,17:21,2024-01-04,19:22,10,On-Time
370,Air France,LHR,DUB,2024-01-05,21:25,2024-01-05,22:30,1,On-Time
371,Swiss,MUC,AMS,2024-01-06,16:52,2024-01-06,18:23,6,On-Time
372,Ryanair,LIS,ORY,2024-01-07,14:06,2024-01-07,16:41,12,On-Time
373,KLM,MXP,VIE,2024-01-08,12:57,2024-01-08,14:16,32,Delayed
374,KLM,MUC,AMS,2024-01-09,11:19,2024-01-09,12:57,0,On-Time
375,Vueling,VCE,CDG,2024-01-10,17:39,2024-01-10,19:31,0,On-Time
376,TAP Air Portugal,STN,DUB,2024-01-11,08:20,2024-01-11,09:24,2,On-Time
377,Vueling,VCE,CDG,2024-01-12,13:31,2024-01-12,15:35,13,On-Time
378,Swiss,ZRH,BCN,2024-01-13,17:30,2024-01-13,19:25,0,On-Time
379,easyJet,ZRH,BCN,2024-01-14,20:38,2024-01-14,22:14,7,On-Time
380,Air France,ATH,FCO,2024-01-15,12:02,2024-01-15,13:58,32,Delayed
381,British Airways,FRA,LHR,2024-01-16,05:09,2024-01-16,06:45,0,On-Time
382,Vueling,MUC,AMS,2024-01-17,16:15,2024-01-17,18:04,12,On-Time
383,easyJet,MXP,VIE,2024-01-18,05:12,2024-01-18,06:26,3,On-Time
384,Air France,MXP,VIE,2024-01-19,16:30,2024-01-19,18:10,86,Delayed
385,Iberia,FRA,LHR,2024-01-20,13:56,2024-01-20,15:28,2,On-Time
386,KLM,STN,DUB,2024-01-21,06:20,2024-01-21,07:26,28,Delayed
387,Swiss,MAD,PMI,2024-01-22,21:53,2024-01-22,22:55,7,On-Time
388,Air France,FRA,LHR,2024-01-23,11:28,2024-01-23,13:15,3,On-Time
389,Air France,OPO,LIS,2024-01-24,16:59,2024-01-24,17:42,11,On-Time
390,KLM,MAD,PMI,2024-01-25,20:16,2024-01-25,21:06,0,On-Time
391,Vueling,ZRH,BCN,2024-01-26,05:47,2024-01-26,07:24,4,On-Time
392,Air France,BCN,MAD,2024-01-27,05:16,2024-01-27,06:32,14,On-Time
393,TAP Air Portugal,MUC,AMS,2024-01-28,10:06,2024-01-28,11:34,0,On-Time
394,easyJet,AMS,FCO,2024-01-29,17:53,2024-01-29,19:59,23,Delayed
395,Lufthansa,MXP,VIE,2024-01-30,05:54,2024-01-30,07:13,9,On-Time
396,Vueling,MAD,PMI,2024-01-31,21:32,2024-01-31,22:40,0,On-Time
397,Ryanair,ATH,FCO,2024-02-01,13:22,2024-02-01,15:24,12,On-Time
398,Vueling,OPO,LIS,2024-02-02,06:27,2024-02-02,07:18,31,Delayed
399,Lufthansa,FRA,LHR,2024-02-03,07:37,2024-02-03,09:24,0,On-Time
400,KLM,AMS,FCO,2024-02-04,06:33,2024-02-04,08:31,15,Delayed
401,Swiss,AMS,FCO,2024-02-05,06:44,2024-02-05,08:50,0,On-Time
402,easyJet,LIS,ORY,2024-02-06,05:26,2024-02-06,07:44,9,On-Time
403,Lufthansa,MAD,PMI,2024-02-07,18:23,2024-02-07,19:31,56,Delayed
404,Lufthansa,BRU,CPH,2024-02-08,20:26,2024-02-08,22:04,6,On-Time
405,Iberia,OPO,LIS,2024-02-09,07:53,2024-02-09,08:34,5,On-Time
406,Iberia,LIS,ORY,2024-02-10,12:11,2024-02-10,14:43,9,On-Time
407,Lufthansa,AMS,FCO,2024-02-11,21:06,2024-02-11,23:19,0,On-Time
408,Swiss,FRA,LHR,2024-02-12,10:11,2024-02-12,11:34,38,Delayed
409,KLM,VCE,CDG,2024-02-13,11:29,2024-02-13,13:33,0,On-Time
410,Vueling,BCN,MAD,2024-02-14,10:28,2024-02-14,11:43,11,On-Time
411,Iberia,LIS,ORY,2024-02-15,09:58,2024-02-15,12:42,131,Cancelled
412,Ryanair,VCE,CDG,2024-02-16,11:13,2024-02-16,13:03,22,Delayed
413,British Airways,MAD,PMI,2024-02-17,08:04,2024-02-17,08:53,12,Delayed
414,Swiss,ATH,FCO,2024-02-18,19:11,2024-02-18,21:03,44,Delayed
415,TAP Air Portugal,OPO,LIS,2024-02-19,07:22,2024-02-19,08:14,0,On-Time
416,TAP Air Portugal,FRA,LHR,2024-02-20,21:54,2024-02-20,23:47,0,On-Time
417,easyJet,MXP,VIE,2024-02-21,12:08,2024-02-21,13:23,13,Delayed
418,easyJet,MAD,PMI,2024-02-22,20:36,2024-02-22,21:29,17,On-Time
419,British Airways,OPO,LIS,2024-02-23,11:03,2024-02-23,11:46,25,On-Time
420,TAP Air Portugal,ATH,FCO,2024-02-24,21:28,2024-02-24,23:43,11,On-Time
421,Lufthansa,STN,DUB,2024-02-25,13:42,2024-02-25,14:39,0,On-Time
422,Vueling,BRU,CPH,2024-02-26,07:34,2024-02-26,09:19,163,Cancelled
423,Swiss,FRA,LHR,2024-02-27,12:05,2024-02-27,13:33,9,On-Time
424,Ryanair,AMS,FCO,2024-02-28,18:23,2024-02-28,20:34,4,On-Time
425,KLM,ZRH,BCN,2024-02-29,12:28,2024-02-29,14:29,2,On-Time
426,Lufthansa,CDG,JFK,2024-03-01,16:03,2024-03-01,22:57,18,On-Time
427,Iberia,MUC,AMS,2024-03-02,13:48,2024-03-02,15:17,2,On-Time
428,Swiss,LHR,DUB,2024-03-03,15:44,2024-03-03,16:53,12,On-Time
429,TAP Air Portugal,LIS,ORY,2024-03-04,17:35,2024-03-04,20:00,5,On-Time
430,British Airways,LHR,DUB,2024-03-05,17:50,2024-03-05,18:52,6,On-Time
431,easyJet,BCN,MAD,2024-03-06,10:33,2024-03-06,11:48,4,On-Time
432,easyJet,OPO,LIS,2024-03-07,15:11,2024-03-07,16:08,19,On-Time
433,Vueling,FRA,LHR,2024-03-08,11:00,2024-03-08,12:52,10,On-Time
434,Ryanair,MUC,AMS,2024-03-09,15:04,2024-03-09,16:27,0,On-Time
435,KLM,FRA,LHR,2024-03-10,10:12,2024-03-10,11:42,3,On-Time
436,TAP Air Portugal,MAD,PMI,2024-03-11,14:48,2024-03-11,16:00,0,On-Time
437,Swiss,OPO,LIS,2024-03-12,16:50,2024-03-12,17:34,2,On-Time
438,KLM,VCE,CDG,2024-03-13,15:34,2024-03-13,17:20,38,Delayed
439,Air France,ZRH,BCN,2024-03-14,08:19,2024-03-14,10:16,84,Cancelled
440,Swiss,LIS,ORY,2024-03-15,13:20,2024-03-15,15:43,5,On-Time
441,Air France,ATH,FCO,2024-03-16,09:59,2024-03-16,11:49,1,On-Time
442,Swiss,MAD,PMI,2024-03-17,14:22,2024-03-17,15:42,5,On-Time
443,Lufthansa,STN,DUB,2024-03-18,19:03,2024-03-18,20:09,6,On-Time
444,Swiss,MXP,VIE,2024-03-19,21:53,2024-03-19,23:33,0,On-Time
445,British Airways,STN,DUB,2024-03-20,12:40,2024-03-20,13:39,9,On-Time
446,Lufthansa,ATH,FCO,2024-03-21,08:34,2024-03-21,10:44,20,Delayed
447,Vueling,OPO,LIS,2024-03-22,07:49,2024-03-22,08:30,50,Delayed
448,Vueling,AMS,FCO,2024-03-23,09:47,2024-03-23,11:55,0,On-Time
449,Ryanair,STN,DUB,2024-03-24,09:33,2024-03-24,10:48,118,Cancelled
450,TAP Air Portugal,MUC,AMS,2024-03-25,21:56,2024-03-25,23:31,30,Delayed
451,Iberia,BRU,CPH,2024-03-26,09:15,2024-03-26,10:47,11,On-Time
452,TAP Air Portugal,ZRH,BCN,2024-03-27,14:51,2024-03-27,16:41,0,On-Time
453,TAP Air Portugal,ZRH,BCN,2024-03-28,15:48,2024-03-28,17:26,5,On-Time
454,KLM,ZRH,BCN,2024-03-29,10:35,2024-03-29,12:08,12,Delayed
455,Lufthansa,BRU,CPH,2024-03-30,15:50,2024-03-30,17:35,43,Delayed
456,TAP Air Portugal,VCE,CDG,2024-03-31,13:26,2024-03-31,15:26,0,On-Time
457,Ryanair,AMS,FCO,2024-04-01,14:51,2024-04-01,16:57,0,On-Time
458,Air France,CDG,JFK,2024-04-02,15:41,2024-04-02,22:58,6,On-Time
459,Iberia,ZRH,BCN,2024-04-03,05:00,2024-04-03,07:00,4,On-Time
460,Ryanair,BCN,MAD,2024-04-04,06:35,2024-04-04,08:01,2,On-Time
461,KLM,OPO,LIS,2024-04-05,07:49,2024-04-05,08:25,2,On-Time
462,British Airways,LIS,ORY,2024-04-06,06:33,2024-04-06,08:52,16,On-Time
463,Swiss,FRA,LHR,2024-04-07,15:07,2024-04-07,16:44,5,On-Time
464,KLM,VCE,CDG,2024-04-08,21:51,2024-04-09,00:01,6,On-Time
465,Swiss,FRA,LHR,2024-04-09,11:32,2024-04-09,13:00,10,On-Time
466,Ryanair,BCN,MAD,2024-04-10,18:12,2024-04-10,19:23,9,On-Time
467,Iberia,FRA,LHR,2024-04-11,14:36,2024-04-11,15:59,9,On-Time
468,British Airways,OPO,LIS,2024-04-12,20:41,2024-04-12,21:40,11,On-Time
469,Swiss,VCE,CDG,2024-04-13,06:28,2024-04-13,08:17,14,On-Time
470,KLM,LIS,ORY,2024-04-14,18:30,2024-04-14,20:51,13,On-Time
471,Lufthansa,LHR,DUB,2024-04-15,15:15,2024-04-15,16:31,1,On-Time
472,Ryanair,LHR,DUB,2024-04-16,15:21,2024-04-16,16:51,0,On-Time
473,TAP Air Portugal,STN,DUB,2024-04-17,05:55,2024-04-17,06:53,12,On-Time
474,Vueling,FRA,LHR,2024-04-18,20:10,2024-04-18,21:33,151,Cancelled
475,KLM,BCN,MAD,2024-04-19,19:41,2024-04-19,21:10,1,On-Time
476,Lufthansa,CDG,JFK,2024-04-20,06:09,2024-04-20,12:57,0,On-Time
477,Air France,MUC,AMS,2024-04-21,21:11,2024-04-21,22:54,0,On-Time
478,TAP Air Portugal,LIS,ORY,2024-04-22,11:51,2024-04-22,14:09,0,On-Time
479,easyJet,MAD,PMI,2024-04-23,09:44,2024-04-23,10:37,1,On-Time
480,Iberia,MXP,VIE,2024-04-24,11:40,2024-04-24,12:57,5,On-Time
481,TAP Air Portugal,BRU,CPH,2024-04-25,05:59,2024-04-25,07:37,0,On-Time
482,Vueling,CDG,JFK,2024-04-26,16:22,2024-04-26,23:21,9,On-Time
483,Iberia,BRU,CPH,2024-04-27,07:47,2024-04-27,09:41,12,Delayed
484,Ryanair,BCN,MAD,2024-04-28,07:09,2024-04-28,08:29,4,On-Time
485,Lufthansa,ATH,FCO,2024-04-29,10:43,2024-04-29,12:58,16,On-Time
486,Vueling,OPO,LIS,2024-04-30,13:28,2024-04-30,14:30,10,On-Time
487,Air France,ZRH,BCN,2024-05-01,07:50,2024-05-01,09:46,8,On-Time
488,Lufthansa,LHR,DUB,2024-05-02,05:02,2024-05-02,06:02,12,Delayed
489,Air France,LHR,DUB,2024-05-03,13:03,2024-05-03,14:24,15,On-Time
490,Air France,MXP,VIE,2024-05-04,12:09,2024-05-04,13:36,19,On-Time
491,TAP Air Portugal,MUC,AMS,2024-05-05,09:37,2024-05-05,10:59,13,On-Time
492,Air France,BCN,MAD,2024-05-06,18:43,2024-05-06,19:48,56,Delayed
493,Lufthansa,MUC,AMS,2024-05-07,19:46,2024-05-07,21:22,4,On-Time
494,Swiss,CDG,JFK,2024-05-08,08:25,2024-05-08,15:31,8,On-Time
495,Ryanair,BRU,CPH,2024-05-09,09:08,2024-05-09,11:00,30,On-Time
496,British Airways,BRU,CPH,2024-05-10,17:58,2024-05-10,19:36,1,On-Time
497,TAP Air Portugal,CDG,JFK,2024-05-11,14:14,2024-05-11,21:24,5,On-Time
498,KLM,CDG,JFK,2024-05-12,11:25,2024-05-12,18:32,5,On-Time
499,easyJet,LHR,DUB,2024-05-13,13:23,2024-05-13,14:24,142,Cancelled
500,Air France,MUC,AMS,2024-05-14,20:18,2024-05-14,22:02,10,On-Time
501,Lufthansa,CDG,JFK,2024-05-15,08:49,2024-05-15,15:43,18,On-Time
502,easyJet,FRA,LHR,2024-05-16,12:26,2024-05-16,13:54,14,On-Time
503,British Airways,LHR,DUB,2024-05-17,15:24,2024-05-17,16:33,4,On-Time
504,TAP Air Portugal,LHR,DUB,2024-05-18,15:00,2024-05-18,16:23,15,Delayed
505,Air France,ATH,FCO,2024-05-19,16:51,2024-05-19,19:01,12,On-Time
506,KLM,FRA,LHR,2024-05-20,11:47,2024-05-20,13:15,24,On-Time
507,KLM,MAD,PMI,2024-05-21,18:25,2024-05-21,19:16,3,On-Time
508,TAP Air Portugal,FRA,LHR,2024-05-22,10:10,2024-05-22,11:51,1,On-Time
509,Lufthansa,CDG,JFK,2024-05-23,08:38,2024-05-23,15:39,177,Cancelled
510,TAP Air Portugal,STN,DUB,2024-05-24,15:29,2024-05-24,16:29,0,On-Time
511,KLM,LHR,DUB,2024-05-25,09:34,2024-05-25,10:46,9,On-Time
512,Iberia,ZRH,BCN,2024-05-26,10:00,2024-05-26,11:52,18,On-Time
513,Air France,LHR,DUB,2024-05-27,18:56,2024-05-27,20:21,18,On-Time
514,Vueling,MUC,AMS,2024-05-28,08:50,2024-05-28,10:46,10,On-Time
515,Swiss,BCN,MAD,2024-05-29,07:33,2024-05-29,09:01,0,On-Time
516,TAP Air Portugal,MUC,AMS,2024-05-30,12:03,2024-05-30,13:36,6,On-Time
517,Iberia,MXP,VIE,2024-05-31,06:34,2024-05-31,07:58,43,Delayed
518,TAP Air Portugal,MAD,PMI,2024-06-01,11:15,2024-06-01,12:18,9,On-Time
519,Swiss,MXP,VIE,2024-06-02,21:51,2024-06-02,23:03,12,On-Time
520,Ryanair,ATH,FCO,2024-06-03,10:45,2024-06-03,12:42,12,On-Time
521,Iberia,ZRH,BCN,2024-06-04,21:16,2024-06-04,23:02,177,Cancelled
522,Lufthansa,VCE,CDG,2024-06-05,09:58,2024-06-05,12:06,0,On-Time
523,Iberia,AMS,FCO,2024-06-06,13:56,2024-06-06,15:48,5,On-Time
524,KLM,MUC,AMS,2024-06-07,09:27,2024-06-07,10:55,9,On-Time
525,Vueling,FRA,LHR,2024-06-08,17:43,2024-06-08,19:33,62,Delayed
526,Iberia,BCN,MAD,2024-06-09,13:13,2024-06-09,14:22,0,On-Time
527,Vueling,LIS,ORY,2024-06-10,20:46,2024-06-10,23:20,0,On-Time
528,KLM,ZRH,BCN,2024-06-11,12:58,2024-06-11,14:31,10,On-Time
529,Lufthansa,AMS,FCO,2024-06-12,15:04,2024-06-12,17:25,17,On-Time
530,Air France,LHR,DUB,2024-06-13,20:24,2024-06-13,21:33,38,Delayed
531,Lufthansa,MXP,VIE,2024-06-14,09:42,2024-06-14,11:28,17,On-Time
532,Vueling,MAD,PMI,2024-06-15,08:54,2024-06-15,10:05,66,Delayed
533,British Airways,FRA,LHR,2024-06-16,15:53,2024-06-16,17:36,2,On-Time
534,Air France,OPO,LIS,2024-06-17,21:50,2024-06-17,22:24,11,On-Time
535,KLM,ATH,FCO,2024-06-18,09:34,2024-06-18,11:36,0,On-Time
536,Ryanair,ZRH,BCN,2024-06-19,19:33,2024-06-19,21:03,10,On-Time
537,easyJet,FRA,LHR,2024-06-20,16:25,2024-06-20,17:47,189,Cancelled
538,Iberia,LIS,ORY,2024-06-21,13:29,2024-06-21,15:47,18,Delayed
539,Air France,BCN,MAD,2024-06-22,04:51,2024-06-22,06:19,6,On-Time
540,TAP Air Portugal,BRU,CPH,2024-06-23,16:24,2024-06-23,18:08,3,On-Time
541,Ryanair,LHR,DUB,2024-06-24,14:36,2024-06-24,15:41,16,On-Time
542,easyJet,MUC,AMS,2024-06-25,07:54,2024-06-25,09:06,144,Cancelled
543,Lufthansa,VCE,CDG,2024-06-26,06:20,2024-06-26,08:01,5,On-Time
544,Vueling,LHR,DUB,2024-06-27,15:01,2024-06-27,15:54,8,On-Time
545,TAP Air Portugal,OPO,LIS,2024-06-28,14:16,2024-06-28,15:16,48,Delayed
546,British Airways,STN,DUB,2024-06-29,07:38,2024-06-29,08:31,13,On-Time
547,Lufthansa,CDG,JFK,2024-06-30,15:33,2024-06-30,22:26,5,On-Time
548,KLM,MUC,AMS,2024-07-01,20:20,2024-07-01,21:55,12,On-Time
549,Iberia,ZRH,BCN,2024-07-02,17:09,2024-07-02,19:01,18,On-Time
550,Air France,OPO,LIS,2024-07-03,10:20,2024-07-03,11:03,32,Delayed
551,Iberia,STN,DUB,2024-07-04,20:24,2024-07-04,21:19,9,On-Time
552,British Airways,BRU,CPH,2024-07-05,08:12,2024-07-05,09:49,9,On-Time
553,Ryanair,MUC,AMS,2024-07-06,06:27,2024-07-06,08:19,53,Delayed
554,Iberia,OPO,LIS,2024-07-07,07:43,2024-07-07,08:40,11,On-Time
555,TAP Air Portugal,MXP,VIE,2024-07-08,06:54,2024-07-08,08:21,30,Delayed
556,Air France,VCE,CDG,2024-07-09,14:33,2024-07-09,16:25,6,On-Time
557,Air France,STN,DUB,2024-07-10,20:22,2024-07-10,21:12,41,Delayed
558,Lufthansa,AMS,FCO,2024-07-11,19:47,2024-07-11,22:19,168,Cancelled
559,Iberia,MUC,AMS,2024-07-12,19:57,2024-07-12,21:31,190,Cancelled
560,Air France,BCN,MAD,2024-07-13,18:30,2024-07-13,20:06,10,Delayed
561,British Airways,STN,DUB,2024-07-14,18:48,2024-07-14,19:38,15,On-Time
562,British Airways,VCE,CDG,2024-07-15,11:10,2024-07-15,13:02,44,Delayed
563,British Airways,LHR,DUB,2024-07-16,16:08,2024-07-16,17:18,2,On-Time
564,Ryanair,AMS,FCO,2024-07-17,14:05,2024-07-17,16:21,10,On-Time
565,easyJet,AMS,FCO,2024-07-18,06:53,2024-07-18,09:15,13,On-Time
566,Lufthansa,MAD,PMI,2024-07-19,10:44,2024-07-19,11:46,3,On-Time
567,easyJet,FRA,LHR,2024-07-20,20:42,2024-07-20,22:11,9,On-Time
568,easyJet,OPO,LIS,2024-07-21,08:14,2024-07-21,09:05,6,On-Time
569,KLM,MAD,PMI,2024-07-22,15:57,2024-07-22,16:55,3,On-Time
570,TAP Air Portugal,AMS,FCO,2024-07-23,16:51,2024-07-23,19:08,7,On-Time
571,British Airways,LIS,ORY,2024-07-24,21:17,2024-07-25,00:03,15,On-Time
572,Ryanair,LIS,ORY,2024-07-25,18:57,2024-07-25,21:08,0,On-Time
573,British Airways,LIS,ORY,2024-07-26,15:19,2024-07-26,17:47,3,On-Time
574,Swiss,ATH,FCO,2024-07-27,15:55,2024-07-27,17:39,7,On-Time
575,Vueling,AMS,FCO,2024-07-28,19:08,2024-07-28,21:11,6,On-Time
576,Air France,CDG,JFK,2024-07-29,21:46,2024-07-30,05:01,7,On-Time
577,Lufthansa,ZRH,BCN,2024-07-30,19:58,2024-07-30,21:52,2,On-Time
578,Iberia,OPO,LIS,2024-07-31,04:51,2024-07-31,05:30,7,On-Time
579,British Airways,BCN,MAD,2024-08-01,13:53,2024-08-01,15:33,5,On-Time
580,Swiss,BCN,MAD,2024-08-02,16:32,2024-08-02,17:47,75,Delayed
581,Swiss,MAD,PMI,2024-08-03,12:38,2024-08-03,13:45,41,Delayed
582,Ryanair,ATH,FCO,2024-08-04,19:17,2024-08-04,21:29,4,On-Time
583,easyJet,ZRH,BCN,2024-08-05,08:47,2024-08-05,10:29,8,On-Time
584,KLM,AMS,FCO,2024-08-06,06:39,2024-08-06,08:36,2,On-Time
585,TAP Air Portugal,BRU,CPH,2024-08-07,17:10,2024-08-07,18:44,0,On-Time
586,TAP Air Portugal,CDG,JFK,2024-08-08,19:22,2024-08-09,02:45,13,On-Time
587,Vueling,BRU,CPH,2024-08-09,19:16,2024-08-09,21:07,14,On-Time
588,TAP Air Portugal,VCE,CDG,2024-08-10,14:01,2024-08-10,15:50,7,On-Time
589,Ryanair,LIS,ORY,2024-08-11,05:43,2024-08-11,08:27,3,On-Time
590,Iberia,VCE,CDG,2024-08-12,20:58,2024-08-12,22:56,93,Cancelled
591,easyJet,CDG,JFK,2024-08-13,15:03,2024-08-13,21:58,0,On-Time
592,Iberia,CDG,JFK,2024-08-14,11:44,2024-08-14,19:00,12,On-Time
593,KLM,AMS,FCO,2024-08-15,10:01,2024-08-15,12:20,10,On-Time
594,easyJet,CDG,JFK,2024-08-16,08:43,2024-08-16,15:45,38,Delayed
595,Air France,ATH,FCO,2024-08-17,21:32,2024-08-17,23:31,7,On-Time
596,Iberia,ZRH,BCN,2024-08-18,06:46,2024-08-18,08:38,2,On-Time
597,Ryanair,ATH,FCO,2024-08-19,07:38,2024-08-19,09:35,12,On-Time
598,Vueling,CDG,JFK,2024-08-20,14:58,2024-08-20,22:16,13,On-Time
599,British Airways,FRA,LHR,2024-08-21,16:54,2024-08-21,18:35,3,On-Time
600,Vueling,ATH,FCO,2024-08-22,18:17,2024-08-22,20:10,0,On-Time
601,TAP Air Portugal,OPO,LIS,2024-08-23,06:27,2024-08-23,07:34,13,On-Time
602,Swiss,FRA,LHR,2024-08-24,21:08,2024-08-24,23:00,6,On-Time
603,Swiss,BRU,CPH,2024-08-25,12:41,2024-08-25,14:20,15,On-Time
604,easyJet,ATH,FCO,2024-08-26,12:31,2024-08-26,14:38,31,Delayed
605,Vueling,STN,DUB,2024-08-27,19:47,2024-08-27,20:52,67,Delayed
606,British Airways,ATH,FCO,2024-08-28,14:58,2024-08-28,17:11,10,On-Time
607,Swiss,VCE,CDG,2024-08-29,08:20,2024-08-29,10:30,5,On-Time
608,Vueling,BRU,CPH,2024-08-30,14:37,2024-08-30,16:00,4,On-Time
609,British Airways,FRA,LHR,2024-08-31,17:16,2024-08-31,19:15,10,On-Time
610,Swiss,ZRH,BCN,2024-09-01,06:45,2024-09-01,08:44,0,On-Time
611,British Airways,STN,DUB,2024-09-02,14:44,2024-09-02,15:57,1,On-Time
612,easyJet,AMS,FCO,2024-09-03,17:13,2024-09-03,19:39,2,On-Time
613,Ryanair,LHR,DUB,2024-09-04,17:21,2024-09-04,18:37,2,On-Time
614,Iberia,LHR,DUB,2024-09-05,17:34,2024-09-05,19:00,0,On-Time
615,Vueling,ATH,FCO,2024-09-06,15:11,2024-09-06,17:21,136,Cancelled
616,KLM,BCN,MAD,2024-09-07,05:18,2024-09-07,06:32,0,On-Time
617,Air France,MXP,VIE,2024-09-08,16:30,2024-09-08,17:46,10,On-Time
618,Air France,MAD,PMI,2024-09-09,12:42,2024-09-09,13:55,3,On-Time
619,Iberia,CDG,JFK,2024-09-10,20:50,2024-09-11,03:59,15,On-Time
620,Vueling,OPO,LIS,2024-09-11,05:34,2024-09-11,06:08,9,On-Time
621,Vueling,STN,DUB,2024-09-12,21:54,2024-09-12,22:51,2,On-Time
622,Vueling,LHR,DUB,2024-09-13,11:38,2024-09-13,13:04,9,Delayed
623,Ryanair,VCE,CDG,2024-09-14,22:01,2024-09-15,00:04,0,On-Time
